author_id,dist
556,"[0.02666666666666667, 0.04, 0.14666666666666667, 0.22, 0.013333333333333334, 0.5533333333333333]"
1018,"[0.15902140672782875, 0.0, 0.0, 0.00764525993883792, 0.0, 0.8333333333333334]"
1395,"[0.36394557823129253, 0.19387755102040816, 0.0, 0.04421768707482993, 0.01020408163265306, 0.3877551020408163]"
3020,"[0.2100456621004566, 0.1552511415525114, 0.0091324200913242, 0.0684931506849315, 0.1643835616438356, 0.3926940639269406]"
2164,"[0.0, 0.022222222222222223, 0.14074074074074075, 0.0, 0.022222222222222223, 0.8148148148148148]"
789,"[0.8148148148148148, 0.018518518518518517, 0.018518518518518517, 0.037037037037037035, 0.0, 0.1111111111111111]"
203,"[0.004624277456647399, 0.30751445086705204, 0.010404624277456647, 0.004624277456647399, 0.0011560693641618498, 0.6716763005780347]"
1864,"[0.0029850746268656717, 0.0, 0.6865671641791045, 0.0, 0.2507462686567164, 0.05970149253731343]"
3120,"[0.0, 0.0010638297872340426, 0.0010638297872340426, 0.0, 0.1074468085106383, 0.8904255319148936]"
12,"[0.00804289544235925, 0.002680965147453083, 0.5951742627345844, 0.0, 0.0, 0.3941018766756032]"
1858,"[0.1111111111111111, 0.16666666666666666, 0.0, 0.0, 0.0, 0.7222222222222222]"
3583,"[0.2960199004975124, 0.048507462686567165, 0.0, 0.03482587064676617, 0.05472636815920398, 0.5659203980099502]"
1328,"[0.12093862815884476, 0.10830324909747292, 0.01263537906137184, 0.009025270758122744, 0.04512635379061372, 0.703971119133574]"
3326,"[0.08571428571428572, 0.1391304347826087, 0.05217391304347826, 0.0037267080745341614, 0.016149068322981366, 0.7031055900621118]"
1362,"[0.030837004405286344, 0.12922173274596183, 0.0381791483113069, 0.2026431718061674, 0.19089574155653452, 0.40822320117474303]"
2992,"[0.24803149606299213, 0.051181102362204724, 0.16929133858267717, 0.003937007874015748, 0.051181102362204724, 0.4763779527559055]"
3017,"[0.0, 0.015151515151515152, 0.007575757575757576, 0.0, 0.8863636363636364, 0.09090909090909091]"
211,"[0.002890173410404624, 0.11560693641618497, 0.4369942196531792, 0.03121387283236994, 0.15491329479768787, 0.2583815028901734]"
1579,"[0.13917525773195877, 0.0979381443298969, 0.02577319587628866, 0.0, 0.12886597938144329, 0.6082474226804123]"
3088,"[0.7283950617283951, 0.0, 0.08641975308641975, 0.0, 0.0, 0.18518518518518517]"
1790,"[0.06084656084656084, 0.14947089947089948, 0.0013227513227513227, 0.013227513227513227, 0.06613756613756613, 0.708994708994709]"
1688,"[0.10852713178294573, 0.31266149870801035, 0.04909560723514212, 0.09043927648578812, 0.03875968992248062, 0.4005167958656331]"
2563,"[0.16252390057361377, 0.07552581261950286, 0.006692160611854685, 0.008604206500956023, 0.07361376673040153, 0.6730401529636711]"
425,"[0.21129326047358835, 0.04735883424408015, 0.030965391621129327, 0.058287795992714025, 0.018214936247723135, 0.6338797814207651]"
2515,"[0.09727626459143969, 0.027237354085603113, 0.0038910505836575876, 0.0038910505836575876, 0.08560311284046693, 0.7821011673151751]"
3346,"[0.13804713804713806, 0.07744107744107744, 0.010101010101010102, 0.006734006734006734, 0.037037037037037035, 0.7306397306397306]"
249,"[0.05963302752293578, 0.0, 0.7018348623853211, 0.0, 0.0, 0.23853211009174313]"
3441,"[0.18796992481203006, 0.13157894736842105, 0.10526315789473684, 0.0037593984962406013, 0.0, 0.5714285714285714]"
2475,"[0.125, 0.0, 0.0, 0.0, 0.0, 0.875]"
1303,"[0.28365384615384615, 0.0985576923076923, 0.014423076923076924, 0.026442307692307692, 0.04807692307692308, 0.5288461538461539]"
2995,"[0.22277227722772278, 0.019801980198019802, 0.01485148514851485, 0.039603960396039604, 0.019801980198019802, 0.6831683168316832]"
3036,"[0.0, 0.0, 0.9514884233737596, 0.007717750826901874, 0.0033076074972436605, 0.037486218302094816]"
798,"[0.0, 0.0, 0.0, 0.9130434782608695, 0.0, 0.08695652173913043]"
2290,"[0.12473572938689217, 0.023255813953488372, 0.42917547568710357, 0.006342494714587738, 0.07399577167019028, 0.34249471458773784]"
1156,"[0.07894736842105263, 0.08881578947368421, 0.19078947368421054, 0.003289473684210526, 0.0, 0.6381578947368421]"
2234,"[0.07966101694915254, 0.0038135593220338985, 0.000423728813559322, 0.33008474576271185, 0.05677966101694915, 0.5292372881355932]"
267,"[0.27586206896551724, 0.014198782961460446, 0.08519269776876268, 0.002028397565922921, 0.0, 0.6227180527383367]"
1994,"[0.1115819209039548, 0.01694915254237288, 0.002824858757062147, 0.0, 0.3771186440677966, 0.4915254237288136]"
433,"[0.0038461538461538464, 0.0, 0.9038461538461539, 0.0, 0.019230769230769232, 0.07307692307692308]"
1593,"[0.012077294685990338, 0.2753623188405797, 0.2753623188405797, 0.024154589371980676, 0.04589371980676329, 0.3671497584541063]"
2268,"[0.1076388888888889, 0.10069444444444445, 0.1076388888888889, 0.010416666666666666, 0.1527777777777778, 0.5208333333333334]"
994,"[0.3136503067484663, 0.013803680981595092, 0.01763803680981595, 0.015337423312883436, 0.4179447852760736, 0.22162576687116564]"
2852,"[0.0033222591362126247, 0.004152823920265781, 0.0, 0.0, 0.21926910299003322, 0.7732558139534884]"
47,"[0.01818181818181818, 0.0, 0.0, 0.7545454545454545, 0.0, 0.22727272727272727]"
2542,"[0.019230769230769232, 0.057692307692307696, 0.5192307692307693, 0.07692307692307693, 0.0, 0.3269230769230769]"
2177,"[0.0, 0.15835140997830802, 0.2603036876355748, 0.21908893709327548, 0.004338394793926247, 0.3579175704989154]"
800,"[0.38028169014084506, 0.028169014084507043, 0.23943661971830985, 0.07042253521126761, 0.04225352112676056, 0.23943661971830985]"
1109,"[0.0, 0.04573170731707317, 0.11585365853658537, 0.003048780487804878, 0.5091463414634146, 0.32621951219512196]"
453,"[0.2602108036890646, 0.19828722002635046, 0.2075098814229249, 0.002635046113306983, 0.0013175230566534915, 0.3300395256916996]"
2811,"[0.009623095429029671, 0.0024057738572574178, 0.8404170008019246, 0.0, 0.0, 0.1475541299117883]"
46,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1695,"[0.4716981132075472, 0.02830188679245283, 0.04716981132075472, 0.02830188679245283, 0.018867924528301886, 0.4056603773584906]"
2184,"[0.058011049723756904, 0.15469613259668508, 0.04143646408839779, 0.013812154696132596, 0.0055248618784530384, 0.7265193370165746]"
1345,"[0.01910828025477707, 0.15286624203821655, 0.42038216560509556, 0.012738853503184714, 0.2229299363057325, 0.17197452229299362]"
2655,"[0.02857142857142857, 0.11785714285714285, 0.025, 0.02142857142857143, 0.023214285714285715, 0.7839285714285714]"
2425,"[0.02702702702702703, 0.13513513513513514, 0.0, 0.0, 0.2702702702702703, 0.5675675675675675]"
3059,"[0.11377245508982035, 0.0718562874251497, 0.0, 0.005988023952095809, 0.0, 0.8083832335329342]"
2052,"[0.0, 0.0, 0.9410515135422198, 0.0015932023366967605, 0.0, 0.05735528412108338]"
3279,"[0.043256997455470736, 0.024173027989821884, 0.035623409669211195, 0.0, 0.09287531806615776, 0.8040712468193384]"
1252,"[0.0, 0.06666666666666667, 0.0, 0.06666666666666667, 0.13333333333333333, 0.7333333333333333]"
483,"[0.05188679245283019, 0.02830188679245283, 0.018867924528301886, 0.0047169811320754715, 0.0, 0.8962264150943396]"
1625,"[0.0, 0.0, 0.0, 0.2727272727272727, 0.0, 0.7272727272727273]"
2424,"[0.2541436464088398, 0.07458563535911603, 0.04143646408839779, 0.03591160220994475, 0.04143646408839779, 0.5524861878453039]"
2987,"[0.10260869565217391, 0.05391304347826087, 0.14956521739130435, 0.0, 0.06956521739130435, 0.6243478260869565]"
2739,"[0.8554216867469879, 0.0, 0.0, 0.0, 0.012048192771084338, 0.13253012048192772]"
3631,"[0.3142857142857143, 0.02857142857142857, 0.014285714285714285, 0.1, 0.014285714285714285, 0.5285714285714286]"
1710,"[0.008086253369272238, 0.14285714285714285, 0.005390835579514825, 0.29649595687331537, 0.005390835579514825, 0.5417789757412399]"
1033,"[0.04483430799220273, 0.20272904483430798, 0.03508771929824561, 0.029239766081871343, 0.01949317738791423, 0.6686159844054581]"
2900,"[0.1318051575931232, 0.025787965616045846, 0.004297994269340974, 0.2177650429799427, 0.45415472779369626, 0.166189111747851]"
2986,"[0.4111111111111111, 0.05555555555555555, 0.011111111111111112, 0.06666666666666667, 0.0, 0.45555555555555555]"
2763,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2999,"[0.012987012987012988, 0.0, 0.025974025974025976, 0.032467532467532464, 0.19480519480519481, 0.7337662337662337]"
1587,"[0.1350210970464135, 0.10970464135021098, 0.0970464135021097, 0.03375527426160337, 0.02109704641350211, 0.6033755274261603]"
1070,"[0.11219512195121951, 0.05365853658536585, 0.09268292682926829, 0.024390243902439025, 0.03902439024390244, 0.6780487804878049]"
2095,"[0.0830860534124629, 0.33827893175074186, 0.002967359050445104, 0.09495548961424333, 0.03857566765578635, 0.4421364985163205]"
1217,"[0.4200913242009132, 0.0091324200913242, 0.0, 0.0136986301369863, 0.0, 0.5570776255707762]"
2112,"[0.027263875365141188, 0.014605647517039922, 0.5423563777994158, 0.012658227848101266, 0.1733203505355404, 0.22979552093476144]"
2557,"[0.0, 0.018018018018018018, 0.34234234234234234, 0.11711711711711711, 0.06306306306306306, 0.4594594594594595]"
1014,"[0.09591078066914498, 0.005947955390334572, 0.0007434944237918215, 0.006691449814126394, 0.03197026022304833, 0.8587360594795539]"
2659,"[0.026905829596412557, 0.01046337817638266, 0.0, 0.0, 0.01046337817638266, 0.9521674140508222]"
2230,"[0.41397849462365593, 0.0, 0.07526881720430108, 0.0, 0.08602150537634409, 0.42473118279569894]"
1,"[0.03012633624878523, 0.062196307094266275, 0.01652089407191448, 0.004859086491739553, 0.10204081632653061, 0.7842565597667639]"
507,"[0.0, 0.15217391304347827, 0.0, 0.021739130434782608, 0.043478260869565216, 0.782608695652174]"
3358,"[0.09210526315789473, 0.16447368421052633, 0.023026315789473683, 0.14802631578947367, 0.0, 0.5723684210526315]"
3580,"[0.012345679012345678, 0.25925925925925924, 0.012345679012345678, 0.024691358024691357, 0.012345679012345678, 0.6790123456790124]"
675,"[0.0, 0.0, 0.014285714285714285, 0.0, 0.0, 0.9857142857142858]"
169,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
1930,"[0.10699588477366255, 0.17695473251028807, 0.00411522633744856, 0.23868312757201646, 0.0823045267489712, 0.39094650205761317]"
2470,"[0.06153846153846154, 0.15897435897435896, 0.5743589743589743, 0.046153846153846156, 0.005128205128205128, 0.15384615384615385]"
2188,"[0.012195121951219513, 0.10975609756097561, 0.41685144124168516, 0.0022172949002217295, 0.011086474501108648, 0.44789356984478934]"
2793,"[0.04755043227665706, 0.24063400576368876, 0.01440922190201729, 0.14265129682997119, 0.020172910662824207, 0.5345821325648416]"
75,"[0.02784503631961259, 0.05569007263922518, 0.0, 0.007263922518159807, 0.0387409200968523, 0.8704600484261501]"
1802,"[0.06823266219239374, 0.035794183445190156, 0.05592841163310962, 0.06152125279642058, 0.06823266219239374, 0.7102908277404921]"
1980,"[0.11956521739130435, 0.10968379446640317, 0.03557312252964427, 0.06324110671936758, 0.025691699604743084, 0.6462450592885376]"
649,"[0.5866177818515124, 0.008249312557286892, 0.06049495875343722, 0.0, 0.0, 0.3446379468377635]"
2485,"[0.10714285714285714, 0.33035714285714285, 0.01636904761904762, 0.06101190476190476, 0.004464285714285714, 0.4806547619047619]"
1829,"[0.040372670807453416, 0.026397515527950312, 0.0, 0.0, 0.0, 0.9332298136645962]"
889,"[0.08823529411764706, 0.0, 0.058823529411764705, 0.14705882352941177, 0.029411764705882353, 0.6764705882352942]"
302,"[0.0, 0.05309734513274336, 0.08849557522123894, 0.004424778761061947, 0.17256637168141592, 0.6814159292035398]"
2941,"[0.11842105263157894, 0.05263157894736842, 0.02631578947368421, 0.013157894736842105, 0.3618421052631579, 0.4276315789473684]"
535,"[0.30569948186528495, 0.0690846286701209, 0.18652849740932642, 0.05181347150259067, 0.04317789291882556, 0.3436960276338515]"
2242,"[0.0, 0.1799163179916318, 0.20920502092050208, 0.03347280334728033, 0.0, 0.5774058577405857]"
3092,"[0.2236842105263158, 0.039473684210526314, 0.0, 0.21052631578947367, 0.0, 0.5263157894736842]"
3374,"[0.03910369068541301, 0.01977152899824253, 0.3321616871704745, 0.025483304042179262, 0.012302284710017574, 0.5711775043936731]"
1477,"[0.3711340206185567, 0.0, 0.0, 0.0, 0.020618556701030927, 0.6082474226804123]"
2893,"[0.5080831408775982, 0.10392609699769054, 0.046189376443418015, 0.03464203233256351, 0.011547344110854504, 0.2956120092378753]"
1482,"[0.2357473035439137, 0.025423728813559324, 0.003852080123266564, 0.003852080123266564, 0.061633281972265024, 0.6694915254237288]"
2847,"[0.15254237288135594, 0.059322033898305086, 0.059322033898305086, 0.0, 0.0, 0.7288135593220338]"
551,"[0.8, 0.0, 0.0, 0.0, 0.0, 0.2]"
668,"[0.03225806451612903, 0.08817204301075268, 0.2709677419354839, 0.04516129032258064, 0.021505376344086023, 0.5419354838709678]"
289,"[0.029535864978902954, 0.0, 0.1729957805907173, 0.0, 0.0, 0.7974683544303798]"
2403,"[0.025477707006369428, 0.016560509554140127, 0.0012738853503184713, 0.0012738853503184713, 0.02165605095541401, 0.9337579617834395]"
3131,"[0.026223776223776224, 0.18706293706293706, 0.07167832167832168, 0.04020979020979021, 0.019230769230769232, 0.6555944055944056]"
590,"[0.022222222222222223, 0.0, 0.044444444444444446, 0.0, 0.0, 0.9333333333333333]"
840,"[0.039735099337748346, 0.3443708609271523, 0.02869757174392936, 0.019867549668874173, 0.017660044150110375, 0.5496688741721855]"
1421,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2845,"[0.4678260869565217, 0.025217391304347827, 0.3060869565217391, 0.042608695652173914, 0.029565217391304348, 0.12869565217391304]"
698,"[0.002793296089385475, 0.0, 0.8770949720670391, 0.0, 0.0, 0.12011173184357542]"
2106,"[0.19373776908023482, 0.023483365949119372, 0.0, 0.0, 0.1095890410958904, 0.6731898238747553]"
1289,"[0.16470588235294117, 0.03529411764705882, 0.32941176470588235, 0.0, 0.0, 0.47058823529411764]"
1124,"[0.07054794520547945, 0.1541095890410959, 0.1095890410958904, 0.03972602739726028, 0.4, 0.22602739726027396]"
3218,"[0.03333333333333333, 0.17777777777777778, 0.022222222222222223, 0.022222222222222223, 0.0, 0.7444444444444445]"
3347,"[0.0, 0.16666666666666666, 0.5, 0.0, 0.0, 0.3333333333333333]"
692,"[0.09090909090909091, 0.0, 0.045454545454545456, 0.13636363636363635, 0.22727272727272727, 0.5]"
1213,"[0.005128205128205128, 0.2205128205128205, 0.02564102564102564, 0.07179487179487179, 0.015384615384615385, 0.6615384615384615]"
1389,"[0.6456310679611651, 0.0024271844660194173, 0.02669902912621359, 0.019417475728155338, 0.0, 0.3058252427184466]"
2331,"[0.1592920353982301, 0.0, 0.0, 0.0, 0.0, 0.8407079646017699]"
986,"[0.2177121771217712, 0.04920049200492005, 0.04551045510455105, 0.01845018450184502, 0.04797047970479705, 0.6211562115621156]"
2784,"[0.0, 0.004842615012106538, 0.9176755447941889, 0.0, 0.014527845036319613, 0.06295399515738499]"
2543,"[0.026022304832713755, 0.0724907063197026, 0.046468401486988845, 0.011152416356877323, 0.07063197026022305, 0.7732342007434945]"
2237,"[0.03218390804597701, 0.02528735632183908, 0.03218390804597701, 0.006896551724137931, 0.6896551724137931, 0.21379310344827587]"
3011,"[0.041025641025641026, 0.035897435897435895, 0.09743589743589744, 0.24615384615384617, 0.21025641025641026, 0.36923076923076925]"
3007,"[0.11764705882352941, 0.3382352941176471, 0.10294117647058823, 0.014705882352941176, 0.058823529411764705, 0.36764705882352944]"
891,"[0.10831721470019343, 0.03868471953578337, 0.0851063829787234, 0.01160541586073501, 0.22437137330754353, 0.5319148936170213]"
2590,"[0.0, 0.006097560975609756, 0.6097560975609756, 0.0020325203252032522, 0.12195121951219512, 0.2601626016260163]"
3118,"[0.05714285714285714, 0.02857142857142857, 0.08571428571428572, 0.0, 0.0, 0.8285714285714286]"
2479,"[0.3847487001733102, 0.02079722703639515, 0.008665511265164644, 0.01559792027729636, 0.16984402079722705, 0.4003466204506066]"
422,"[0.42543859649122806, 0.04824561403508772, 0.013157894736842105, 0.0, 0.008771929824561403, 0.5043859649122807]"
1073,"[0.3611111111111111, 0.0, 0.05555555555555555, 0.027777777777777776, 0.0, 0.5555555555555556]"
896,"[0.2923497267759563, 0.07923497267759563, 0.00819672131147541, 0.15027322404371585, 0.12158469945355191, 0.3483606557377049]"
2817,"[0.2, 0.040740740740740744, 0.040740740740740744, 0.23333333333333334, 0.1259259259259259, 0.3592592592592593]"
2714,"[0.11904761904761904, 0.08333333333333333, 0.0, 0.011904761904761904, 0.023809523809523808, 0.7619047619047619]"
1360,"[0.023255813953488372, 0.4418604651162791, 0.0, 0.0, 0.0, 0.5348837209302325]"
3497,"[0.6568627450980392, 0.0, 0.0, 0.014705882352941176, 0.0, 0.3284313725490196]"
1686,"[0.0196078431372549, 0.00980392156862745, 0.0, 0.0, 0.0, 0.9705882352941176]"
1872,"[0.1875, 0.09375, 0.0625, 0.0, 0.0, 0.65625]"
511,"[0.024271844660194174, 0.1529126213592233, 0.038834951456310676, 0.32524271844660196, 0.0970873786407767, 0.3616504854368932]"
3613,"[0.0, 0.0, 0.9690721649484536, 0.0, 0.0, 0.030927835051546393]"
1382,"[0.031446540880503145, 0.10062893081761007, 0.09433962264150944, 0.18238993710691823, 0.18238993710691823, 0.4088050314465409]"
2481,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2658,"[0.22302158273381295, 0.09712230215827339, 0.0, 0.11151079136690648, 0.0, 0.5683453237410072]"
2278,"[0.6282051282051282, 0.038461538461538464, 0.0, 0.0, 0.11538461538461539, 0.21794871794871795]"
260,"[0.13829787234042554, 0.08156028368794327, 0.43617021276595747, 0.031914893617021274, 0.1347517730496454, 0.1773049645390071]"
2976,"[0.0963855421686747, 0.012048192771084338, 0.0963855421686747, 0.012048192771084338, 0.024096385542168676, 0.7590361445783133]"
3231,"[0.0, 0.0, 0.21052631578947367, 0.0, 0.0, 0.7894736842105263]"
1268,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
435,"[0.01651376146788991, 0.1198776758409786, 0.003669724770642202, 0.0, 0.1400611620795107, 0.7198776758409786]"
1534,"[0.07407407407407407, 0.16049382716049382, 0.012345679012345678, 0.06172839506172839, 0.06172839506172839, 0.6296296296296297]"
2683,"[0.8863636363636364, 0.0, 0.0, 0.0, 0.0, 0.11363636363636363]"
3273,"[0.09090909090909091, 0.0, 0.0, 0.06818181818181818, 0.26136363636363635, 0.5795454545454546]"
1786,"[0.05255023183925812, 0.030911901081916538, 0.03863987635239567, 0.0077279752704791345, 0.02627511591962906, 0.8438948995363215]"
2340,"[0.0364963503649635, 0.10218978102189781, 0.0072992700729927005, 0.051094890510948905, 0.0948905109489051, 0.708029197080292]"
2812,"[0.06666666666666667, 0.0, 0.0, 0.016666666666666666, 0.11666666666666667, 0.8]"
3060,"[0.009009009009009009, 0.21621621621621623, 0.10810810810810811, 0.009009009009009009, 0.0, 0.6576576576576577]"
2077,"[0.015503875968992248, 0.0103359173126615, 0.813953488372093, 0.0103359173126615, 0.0103359173126615, 0.13953488372093023]"
